step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
10,CASH_OUT,172841.06,C170435595,20951.0,0.0,C1049017510,22274.0,571814.09,0,0
8,PAYMENT,12787.72,C1090774711,922559.11,909771.39,M646297172,0.0,0.0,0,0
15,CASH_IN,163171.4,C1206784493,163757.0,326928.4,C1441982989,199006.9,275364.37,0,0
8,PAYMENT,7850.25,C13501289,11312.0,3461.75,M1577761184,0.0,0.0,0,0
15,PAYMENT,25951.31,C1374610165,9320.71,0.0,M1174246731,0.0,0.0,0,0
14,CASH_IN,82013.87,C1590277188,20894.0,102907.87,C1830944416,10254.0,0.0,0,0
14,PAYMENT,6591.65,C2111260965,26385.0,19793.35,M82497772,0.0,0.0,0,0
16,PAYMENT,18699.28,C1970472265,102778.0,84078.72,M1426877403,0.0,0.0,0,0
11,PAYMENT,27528.17,C446943568,0.0,0.0,M355754999,0.0,0.0,0,0
16,CASH_OUT,101071.9,C1329133735,0.0,0.0,C1799068185,247986.95,483529.23,0,0
13,PAYMENT,12190.4,C768258728,63470.7,51280.3,M238757073,0.0,0.0,0,0
11,CASH_OUT,388758.74,C2096189763,6707.0,0.0,C263484607,409285.22,798043.96,0,0
15,CASH_OUT,204489.16,C917827328,161006.0,0.0,C1261294452,204708.57,751306.13,0,0
9,PAYMENT,5073.06,C1253617429,99728.0,94654.94,M1804736630,0.0,0.0,0,0
10,PAYMENT,19194.05,C2012140773,215510.65,196316.6,M1179253152,0.0,0.0,0,0
17,PAYMENT,7749.88,C1459613233,13425.51,5675.62,M1460182324,0.0,0.0,0,0
13,CASH_OUT,158777.26,C1198970907,0.0,0.0,C1992608037,1057603.59,698697.21,0,0
18,CASH_IN,346755.19,C1830481845,7143840.07,7490595.26,C179450107,477762.84,0.0,0,0
11,PAYMENT,9036.7,C150922521,851334.39,842297.68,M1976135402,0.0,0.0,0,0
9,PAYMENT,20195.12,C416548185,21398.0,1202.88,M1573233628,0.0,0.0,0,0
17,PAYMENT,16810.35,C1537514119,626.0,0.0,M1537260978,0.0,0.0,0,0
18,CASH_IN,271186.4,C637478404,12830848.24,13102034.64,C98102770,496468.55,225282.15,0,0
14,PAYMENT,2560.57,C313396672,121.0,0.0,M271180986,0.0,0.0,0,0
17,CASH_OUT,79480.61,C1615345327,16194.0,0.0,C847772817,0.0,0.0,0,0
12,PAYMENT,14505.24,C1177714946,0.0,0.0,M164576685,0.0,0.0,0,0
10,TRANSFER,267799.07,C1476851949,130337.0,0.0,C1899357328,0.0,701868.06,0,0
15,CASH_OUT,109556.41,C506999791,0.0,0.0,C1700603554,3543044.51,5238724.39,0,0
9,PAYMENT,12671.91,C699113105,0.0,0.0,M759318702,0.0,0.0,0,0
9,TRANSFER,596007.12,C145824514,0.0,0.0,C908043384,0.0,1109213.86,0,0
13,TRANSFER,691054.46,C1512288815,45096.39,0.0,C69589225,1698444.13,2389498.59,0,0
18,PAYMENT,17676.26,C521445380,0.0,0.0,M1790940861,0.0,0.0,0,0
8,PAYMENT,1365.01,C1030132089,249056.0,247690.99,M1418167825,0.0,0.0,0,0
12,CASH_OUT,409119.77,C1214660631,0.0,0.0,C455218098,436652.56,1188042.65,0,0
9,CASH_IN,151959.51,C442302955,1548806.33,1700765.84,C940205324,231833.0,0.0,0,0
9,CASH_IN,116966.66,C992719306,7803728.12,7920694.78,C616998001,741761.8,341993.67,0,0
15,CASH_OUT,66930.82,C916791521,0.0,0.0,C1679133774,782533.38,849464.2,0,0
16,CASH_OUT,572848.8,C566527516,0.0,0.0,C1624708898,3297661.24,3870510.04,0,0
14,CASH_OUT,420818.98,C1065796998,10044.0,0.0,C782674132,0.0,734178.15,0,0
13,CASH_IN,191918.23,C1229319525,1354741.79,1546660.02,C1410095154,320842.17,128923.94,0,0
11,CASH_IN,210810.43,C1169438080,24148477.01,24359287.44,C1387273049,1712441.35,1501630.93,0,0
18,CASH_IN,66548.79,C1918499485,7376943.85,7443492.64,C643653383,2118998.43,2052449.64,0,0
15,CASH_OUT,116179.79,C234297294,32404.0,0.0,C1152819967,80732.53,196912.32,0,0
16,PAYMENT,14013.31,C50947312,924458.0,910444.69,M2085820269,0.0,0.0,0,0
9,PAYMENT,3585.56,C476931102,14155.0,10569.44,M2135939597,0.0,0.0,0,0
14,CASH_OUT,108616.26,C1121369200,0.0,0.0,C1225979740,3463660.16,3689633.44,0,0
13,CASH_OUT,484601.22,C1716718911,0.0,0.0,C1219538254,1163650.9,1757120.5,0,0
12,CASH_OUT,193266.08,C497734438,91347.0,0.0,C486371171,1820092.2,2589968.01,0,0
9,PAYMENT,17766.59,C325249547,0.0,0.0,M197480982,0.0,0.0,0,0
14,PAYMENT,7681.61,C221685515,1289368.16,1281686.55,M1463674724,0.0,0.0,0,0
7,CASH_OUT,16181.01,C1717737290,0.0,0.0,C619120762,50555.0,54646.5,0,0
11,CASH_IN,92714.71,C17843278,463396.0,556110.71,C1973999005,832445.57,634913.91,0,0
17,CASH_IN,269243.86,C63969872,10919.0,280162.86,C604813556,154637.28,0.0,0,0
12,CASH_IN,155560.06,C1875445287,913111.44,1068671.51,C1094528209,1672898.44,1795706.56,0,0
8,PAYMENT,2401.31,C729006455,102558.0,100156.69,M568465088,0.0,0.0,0,0
13,PAYMENT,31324.18,C1481270667,32713.36,1389.18,M1114891370,0.0,0.0,0,0
13,CASH_OUT,85942.68,C1069819675,29739.0,0.0,C113186893,0.0,85942.68,0,0
13,TRANSFER,1510310.86,C311428172,276360.45,0.0,C435402855,457812.65,1968123.5,0,0
10,CASH_OUT,113160.1,C1348870234,100814.0,0.0,C429996148,0.0,113160.1,0,0
14,CASH_OUT,72966.7,C968079888,134.0,0.0,C2108455110,0.0,72966.7,0,0
12,CASH_OUT,239952.83,C1036896509,1772.0,0.0,C2043543952,474009.64,882043.78,0,0
14,PAYMENT,9761.21,C140787378,202227.8,192466.59,M1195727346,0.0,0.0,0,0
11,PAYMENT,2936.15,C1254134821,308006.0,305069.85,M152388589,0.0,0.0,0,0
10,CASH_OUT,67373.94,C848249708,2142.0,0.0,C373940878,25255.0,233161.1,0,0
6,CASH_OUT,85354.69,C158801009,85354.69,0.0,C382431057,11170.0,10612.55,1,0
16,TRANSFER,1305939.45,C995593643,10941.0,0.0,C520502049,56088.0,598754.67,0,0
10,PAYMENT,8376.05,C1245780780,328.0,0.0,M1529754188,0.0,0.0,0,0
13,PAYMENT,1375.77,C1439343896,0.0,0.0,M1546823926,0.0,0.0,0,0
16,PAYMENT,11053.46,C1191076707,470688.69,459635.23,M589811825,0.0,0.0,0,0
15,TRANSFER,170.0,C553034695,170.0,0.0,C26381896,0.0,0.0,1,0
18,CASH_IN,35510.4,C828185908,7714579.95,7750090.35,C1161932727,1240251.09,1204740.69,0,0
15,PAYMENT,24679.64,C1299774222,372920.6,348240.96,M324179353,0.0,0.0,0,0
9,PAYMENT,26215.22,C1732482715,243.0,0.0,M445514668,0.0,0.0,0,0
9,PAYMENT,14741.15,C2125449452,209074.91,194333.76,M1376988190,0.0,0.0,0,0
12,TRANSFER,370746.32,C1577659077,0.0,0.0,C348572924,626258.87,1305818.45,0,0
9,TRANSFER,1618.56,C972926545,5010.0,3391.44,C1544377199,580463.25,582081.81,0,0
11,CASH_IN,11382.19,C1639093475,1252585.15,1263967.34,C1232408643,46283.0,34900.81,0,0
15,PAYMENT,11011.54,C178467166,1194135.45,1183123.91,M1044708338,0.0,0.0,0,0
11,CASH_OUT,37948.89,C2038714442,0.0,0.0,C1987685362,210278.21,248227.1,0,0
8,CASH_OUT,105244.12,C530138779,0.0,0.0,C1251686742,1214171.09,1311387.88,0,0
13,CASH_IN,110590.5,C557152924,31576.0,142166.5,C1039916140,858408.95,747818.45,0,0
17,CASH_OUT,40159.66,C958748733,0.0,0.0,C1082268710,56776.38,96936.04,0,0
15,CASH_IN,49413.77,C1093050736,3619145.79,3668559.56,C2134067172,587703.56,877225.02,0,0
15,CASH_OUT,351560.67,C1726824479,0.0,0.0,C732484300,4836663.37,5188224.03,0,0
16,PAYMENT,935.56,C1281896185,7332.1,6396.54,M755214664,0.0,0.0,0,0
17,CASH_OUT,7599.2,C2046008710,32593.0,24993.8,C1614730460,228519.98,717219.79,0,0
8,CASH_OUT,60287.1,C2043426933,0.0,0.0,C982547576,412414.37,754095.34,0,0
10,CASH_OUT,20445.3,C1052310977,26429.47,5984.17,C463908586,2553824.7,2574270.01,0,0
12,TRANSFER,157320.72,C745089085,0.0,0.0,C1116137715,739736.98,1009017.25,0,0
15,PAYMENT,7800.92,C1635215865,0.0,0.0,M1758474313,0.0,0.0,0,0
13,PAYMENT,22077.45,C993618523,0.0,0.0,M588140126,0.0,0.0,0,0
9,CASH_IN,112033.58,C1890380439,1243855.56,1355889.14,C682859516,317341.2,364391.72,0,0
10,CASH_OUT,215203.14,C182039669,114472.0,0.0,C2117924870,0.0,215203.14,0,0
11,CASH_IN,151837.53,C277844366,40324.42,192161.95,C1028245898,0.0,0.0,0,0
8,CASH_IN,354099.26,C1726851585,11066669.36,11420768.61,C320919849,1509554.81,902900.51,0,0
16,TRANSFER,1346003.55,C1676107875,0.0,0.0,C236356518,10315829.7,11661833.25,0,0
8,PAYMENT,1237.01,C2030710312,79369.0,78131.99,M1644812429,0.0,0.0,0,0
12,CASH_OUT,270255.8,C1701092842,11008.0,0.0,C994271101,631837.94,902093.74,0,0
12,PAYMENT,20953.92,C667034900,200624.75,179670.82,M657422066,0.0,0.0,0,0
10,CASH_OUT,458373.25,C1278875067,42051.0,0.0,C127886086,868.0,253428.87,0,0
12,CASH_OUT,204274.09,C2006244870,221132.92,16858.83,C551505628,2310621.15,2744718.68,0,0
15,CASH_IN,283368.63,C1345711950,30863.0,314231.63,C1275346584,0.0,0.0,0,0
4,CASH_IN,143618.67,C871115788,872307.41,1015926.08,C1234776885,1840076.94,1623962.37,0,0
16,PAYMENT,10125.9,C1712128359,0.0,0.0,M882783532,0.0,0.0,0,0
10,CASH_IN,302197.2,C684387009,6870166.85,7172364.05,C2008647667,2466168.81,2163971.6,0,0
17,CASH_IN,65903.14,C1925089190,5182849.47,5248752.62,C708688171,1669770.19,1603867.05,0,0
14,CASH_OUT,212072.52,C578645818,0.0,0.0,C757734131,2076083.27,2141140.0,0,0
12,CASH_OUT,493184.82,C1011376991,0.0,0.0,C1692066743,6794322.91,7416773.85,0,0
17,PAYMENT,37809.19,C1118096515,105336.82,67527.63,M964193480,0.0,0.0,0,0
8,CASH_IN,231917.1,C2086842208,5768722.89,6000639.99,C720370261,909422.18,643199.54,0,0
13,CASH_IN,322457.21,C134077878,7343380.23,7665837.44,C2019675115,454703.45,132246.23,0,0
14,PAYMENT,4430.84,C1591899236,0.0,0.0,M699291929,0.0,0.0,0,0
12,PAYMENT,13380.02,C32308163,0.0,0.0,M620336495,0.0,0.0,0,0
11,CASH_OUT,40248.11,C716408052,0.0,0.0,C753926456,8435221.5,8475469.61,0,0
14,CASH_IN,113333.33,C1112507178,30565.0,143898.33,C636855408,21105.0,0.0,0,0
15,CASH_OUT,217918.75,C57676239,0.0,0.0,C68380129,422144.51,0.0,0,0
8,TRANSFER,512895.2,C1544739529,20832.0,0.0,C691586697,244424.4,1314539.3,0,0
16,CASH_OUT,342141.14,C1601651901,45540.0,0.0,C1766730406,535939.67,756051.48,0,0
14,TRANSFER,378800.6,C1887616911,20680.0,0.0,C190911450,6586697.72,7878774.79,0,0
13,CASH_IN,90601.47,C1492750997,1167197.08,1257798.55,C934803124,1591493.02,1500891.55,0,0
16,CASH_OUT,78377.16,C101996589,0.0,0.0,C362966988,2561324.23,3472623.26,0,0
15,CASH_IN,30681.96,C1377939090,5096.0,35777.96,C173997924,0.0,99622.89,0,0
10,CASH_OUT,225767.51,C1161283047,0.0,0.0,C193625667,8004198.14,9464310.21,0,0
11,CASH_IN,7501.45,C351759235,0.0,7501.45,C1951367872,1911033.6,1903532.15,0,0
15,TRANSFER,488976.12,C796544186,39591.82,0.0,C160632822,2527462.57,3330128.37,0,0
15,CASH_OUT,455461.0,C1659419918,32411.0,0.0,C2127641077,0.0,455461.0,0,0
12,CASH_OUT,145132.71,C432284790,0.0,0.0,C1586413785,841496.69,929020.49,0,0
10,PAYMENT,8116.66,C1473146060,0.0,0.0,M1636683511,0.0,0.0,0,0
10,CASH_OUT,239262.58,C578417571,139297.0,0.0,C404096126,619029.53,1256391.01,0,0
9,CASH_IN,157064.75,C1857833240,17341.0,174405.75,C2009863924,0.0,0.0,0,0
10,PAYMENT,27809.6,C410960102,0.0,0.0,M1104191971,0.0,0.0,0,0
11,CASH_OUT,477933.84,C1567752665,14383.0,0.0,C36053588,409327.17,1008489.15,0,0
15,TRANSFER,69852.91,C1456623180,0.0,0.0,C1081375481,864879.46,934732.38,0,0
10,PAYMENT,5300.76,C225718316,0.0,0.0,M1010029690,0.0,0.0,0,0
8,CASH_OUT,180151.91,C952721591,20197.0,0.0,C367746789,1318211.45,2133868.99,0,0
10,PAYMENT,1738.03,C1421470839,0.0,0.0,M334926802,0.0,0.0,0,0
8,CASH_OUT,5880.62,C1240728699,0.0,0.0,C1943516848,254946.22,223275.54,0,0
17,CASH_OUT,32842.13,C492790644,1652.0,0.0,C813762314,356900.63,961460.92,0,0
10,PAYMENT,24150.4,C883291771,11532.0,0.0,M1560614646,0.0,0.0,0,0
9,CASH_OUT,186888.16,C1340623371,1814.0,0.0,C1149981653,23055.0,209943.16,0,0
11,CASH_IN,377262.38,C313129302,1208335.77,1585598.15,C2053509293,1246507.85,1078491.05,0,0
8,CASH_IN,203058.28,C299965429,1721487.19,1924545.47,C1638556416,538714.54,335656.26,0,0
14,CASH_OUT,2904.3,C821599821,199944.0,197039.7,C408276352,2462.0,0.0,0,0
17,PAYMENT,12482.0,C382277247,529352.3,516870.3,M1385275291,0.0,0.0,0,0
17,CASH_OUT,135680.91,C2139608127,61567.0,0.0,C620553376,525068.61,660749.52,0,0
9,PAYMENT,22616.39,C1342986277,516442.13,493825.74,M1966098988,0.0,0.0,0,0
9,CASH_OUT,231811.66,C537706062,0.0,0.0,C2085805920,3968119.19,4416862.59,0,0
17,CASH_OUT,202679.39,C1554115116,0.0,0.0,C500075234,478215.31,743008.94,0,0
15,CASH_IN,313035.91,C1851339789,6290011.15,6603047.07,C758991444,486141.19,173105.27,0,0
7,PAYMENT,3180.75,C1333661351,114.0,0.0,M1660836554,0.0,0.0,0,0
16,PAYMENT,24702.42,C716123250,810045.0,785342.58,M943487447,0.0,0.0,0,0
9,PAYMENT,7074.03,C978429723,0.0,0.0,M697166926,0.0,0.0,0,0
13,CASH_OUT,392131.23,C1594736117,70530.0,0.0,C994719638,182.0,392313.23,0,0
14,PAYMENT,14388.11,C511744168,0.0,0.0,M539243555,0.0,0.0,0,0
11,CASH_OUT,533377.11,C2061140307,1487979.21,954602.11,C1501652707,1598676.63,2452841.63,0,0
13,TRANSFER,1323242.17,C2017543803,0.0,0.0,C1463466102,1624387.64,3039695.32,0,0
12,CASH_IN,26749.98,C766071511,591.0,27340.98,C2076405817,73106.23,0.0,0,0
15,CASH_OUT,58027.27,C94915515,0.0,0.0,C1611236203,575837.0,633864.27,0,0
11,PAYMENT,33340.21,C1038174749,183532.0,150191.79,M1102087068,0.0,0.0,0,0
9,PAYMENT,5991.55,C238176457,92901.51,86909.96,M529316200,0.0,0.0,0,0
11,CASH_OUT,91672.83,C1399256908,198078.39,106405.56,C736709391,2196725.47,2279854.66,0,0
8,CASH_IN,60022.46,C592686806,17719543.81,17779566.27,C681835572,102933.17,42910.72,0,0
12,PAYMENT,16738.46,C2101595644,65716.12,48977.66,M1064906096,0.0,0.0,0,0
12,PAYMENT,15925.8,C1569551418,0.0,0.0,M464356597,0.0,0.0,0,0
11,CASH_IN,17963.96,C1253562105,5910639.88,5928603.83,C720221848,1235035.72,1355983.87,0,0
13,TRANSFER,1263594.15,C1605171320,0.0,0.0,C264571973,512145.87,2371796.95,0,0
13,PAYMENT,16975.47,C1566690371,0.0,0.0,M232014069,0.0,0.0,0,0
12,PAYMENT,9572.97,C1252767918,6040.0,0.0,M1696317051,0.0,0.0,0,0
8,PAYMENT,23742.3,C582019042,6542.34,0.0,M829000056,0.0,0.0,0,0
11,TRANSFER,1650321.22,C963244477,45226.0,0.0,C1213324218,3301791.22,4854591.66,0,0
12,CASH_IN,194599.86,C517615832,24170011.05,24364610.9,C2138270255,234311.6,39711.74,0,0
15,CASH_IN,224783.71,C124608796,50937.0,275720.71,C1635258370,1288893.51,1064109.8,0,0
13,CASH_OUT,58863.84,C1535848623,0.0,0.0,C638869140,1351274.21,1410138.05,0,0
14,CASH_OUT,78282.92,C1605929037,30108.0,0.0,C327351010,111220.14,128210.95,0,0
16,PAYMENT,7351.88,C4661019,1086.0,0.0,M1804828458,0.0,0.0,0,0
9,CASH_IN,74191.9,C744310735,16271.0,90462.9,C533633712,898.0,0.0,0,0
16,PAYMENT,20902.8,C1187308945,0.0,0.0,M1647898227,0.0,0.0,0,0
12,CASH_IN,401321.73,C704559866,20521.0,421842.73,C1249366693,736090.03,664109.68,0,0
11,CASH_OUT,312349.37,C1794362737,0.0,0.0,C1486919356,1138619.28,1450968.64,0,0
12,CASH_IN,67526.14,C2029093082,81418.49,148944.63,C744582563,244101.25,187880.88,0,0
17,PAYMENT,7586.06,C1025369506,1143.09,0.0,M251381806,0.0,0.0,0,0
11,PAYMENT,29683.12,C369744673,13692.88,0.0,M1307880035,0.0,0.0,0,0
17,PAYMENT,7284.62,C458809469,8872.35,1587.73,M820083165,0.0,0.0,0,0
15,CASH_IN,157651.96,C1719501659,1323639.31,1481291.27,C849275661,1154335.2,996683.24,0,0
12,PAYMENT,8087.62,C1733827213,0.0,0.0,M1044158603,0.0,0.0,0,0
16,CASH_IN,196277.51,C54371820,8060451.92,8256729.43,C341595347,208479.22,12201.71,0,0
17,CASH_OUT,146017.69,C1743902168,36503.0,0.0,C1427401775,0.0,146017.69,0,0
14,TRANSFER,491933.45,C2057901012,70216.0,0.0,C766822406,279802.77,771736.21,0,0
10,PAYMENT,19017.55,C1952933319,348014.0,328996.45,M1657129928,0.0,0.0,0,0
16,CASH_IN,92331.3,C885250378,3152796.02,3245127.31,C1755976954,606749.11,760177.52,0,0
15,CASH_IN,270368.47,C217081664,32388.0,302756.47,C2027173381,0.0,0.0,0,0
10,CASH_OUT,16801.66,C104174412,206664.96,189863.3,C60942339,421921.53,328216.44,0,0
9,PAYMENT,13906.67,C776076092,10366.0,0.0,M1355135683,0.0,0.0,0,0
17,CASH_OUT,687897.22,C1269947675,149.0,0.0,C1223818487,327264.08,1015161.31,0,0
15,CASH_IN,225659.5,C1317165246,729.0,226388.5,C344004476,0.0,0.0,0,0
13,CASH_OUT,137953.22,C886889784,794199.49,656246.28,C284521256,900118.58,1038071.79,0,0
14,CASH_OUT,36511.72,C1439394219,132483.58,95971.86,C1850508675,724562.81,187041.38,0,0
18,CASH_OUT,207264.51,C1900896539,21489.0,0.0,C623388952,391003.49,742442.35,0,0
16,CASH_OUT,251572.06,C2096116817,415.0,0.0,C978588921,68428.78,320000.83,0,0
8,CASH_OUT,536377.92,C1672077094,17984.0,0.0,C409975763,23023.0,585420.72,0,0
11,CASH_OUT,107650.97,C980201319,137195.12,29544.15,C963229275,0.0,291435.28,0,0
13,CASH_IN,143485.91,C1815282575,2052305.09,2195791.01,C1725062057,360683.86,0.0,0,0
13,PAYMENT,13501.96,C441951104,70364.0,56862.04,M204947511,0.0,0.0,0,0
12,CASH_OUT,222048.71,C265790428,0.0,0.0,C1700442291,2979.0,225027.71,1,0
15,TRANSFER,1869095.74,C556033356,80315.0,0.0,C1221245680,0.0,1869095.74,0,0
11,CASH_IN,104686.16,C1802073118,3480665.43,3585351.59,C566698125,7861182.71,7640679.92,0,0
18,CASH_OUT,2074.44,C517291453,2051.0,0.0,C360215463,0.0,2074.44,0,0
15,PAYMENT,11318.37,C310671322,0.0,0.0,M976033734,0.0,0.0,0,0
14,CASH_OUT,37402.97,C1448518228,0.0,0.0,C1078899127,144205.96,14045.8,0,0
11,CASH_IN,68547.48,C1597432032,5663688.14,5732235.62,C1035909064,301183.79,428930.31,0,0
14,PAYMENT,2265.97,C2015327877,51919.0,49653.03,M1993129079,0.0,0.0,0,0
12,CASH_OUT,115918.26,C348747394,0.0,0.0,C414710024,117041.0,106627.6,0,0
14,PAYMENT,5170.0,C1065556021,0.0,0.0,M155932088,0.0,0.0,0,0
10,DEBIT,130835.31,C2004505973,0.0,0.0,C1623277492,306231.89,437067.2,0,0
15,TRANSFER,620425.49,C685387829,0.0,0.0,C823681343,676833.97,1422766.7,0,0
14,TRANSFER,258218.07,C11359465,0.0,0.0,C1054410157,1113521.8,1371739.87,0,0
13,CASH_IN,92371.13,C704098686,2445856.66,2538227.79,C2078312720,570038.91,477667.78,0,0
14,CASH_IN,246535.69,C104757933,16538848.61,16785384.3,C792114658,912308.88,665773.18,0,0
6,CASH_OUT,46873.46,C1710905079,0.0,0.0,C1401316767,61151.23,108024.69,0,0
16,PAYMENT,115.82,C285219237,19900.0,19784.18,M714093299,0.0,0.0,0,0
18,CASH_IN,87679.04,C48108938,17137593.05,17225272.09,C1656900119,778346.05,690667.0,0,0
9,PAYMENT,4653.42,C733435730,115373.0,110719.58,M1011265245,0.0,0.0,0,0
11,CASH_OUT,140165.35,C1289142385,7114.0,0.0,C1391397365,861656.91,1066892.44,0,0
8,CASH_IN,127409.64,C664129315,12350219.43,12477629.07,C1538264524,821795.03,1261284.59,0,0
14,PAYMENT,4353.1,C2086246803,0.0,0.0,M17857270,0.0,0.0,0,0
9,CASH_OUT,413293.14,C1988616985,128.0,0.0,C603459709,127088.67,4362014.11,0,0
17,CASH_OUT,166733.82,C1752735819,0.0,0.0,C1092528421,1358300.81,1173770.84,0,0
12,PAYMENT,26334.13,C180422255,70559.0,44224.87,M331184517,0.0,0.0,0,0
12,PAYMENT,19397.22,C1956510635,91106.3,71709.08,M2005326992,0.0,0.0,0,0
17,DEBIT,19377.2,C776666606,0.0,0.0,C114573982,1480222.78,1499599.97,0,0
11,CASH_OUT,296633.67,C779244843,53312.74,0.0,C699555925,737585.81,3649258.86,0,0
8,PAYMENT,18916.35,C1107544839,32436.0,13519.65,M734658837,0.0,0.0,0,0
11,PAYMENT,4480.19,C2035527737,0.0,0.0,M1471452242,0.0,0.0,0,0
15,CASH_IN,190659.11,C842353110,17503476.27,17694135.38,C1014154376,15746967.76,15556308.66,0,0
8,CASH_OUT,25334.72,C865651478,1015672.93,990338.21,C1689840534,145149.56,113153.73,0,0
8,CASH_OUT,104637.48,C533927270,0.0,0.0,C1934634055,222713.58,474803.34,0,0
12,CASH_OUT,23453.6,C820229590,1480028.33,1456574.73,C1051548888,8884.0,0.0,0,0
17,CASH_IN,407882.45,C187981489,724.0,408606.45,C590569818,3486736.69,3078854.24,0,0
8,PAYMENT,2979.67,C1450477269,0.0,0.0,M1277911028,0.0,0.0,0,0
9,TRANSFER,3902982.04,C1311585133,52029.0,0.0,C1130075212,851049.02,5307092.46,0,0
14,TRANSFER,471508.79,C1351281935,269838.4,0.0,C226657955,698041.19,951102.76,0,0
17,PAYMENT,11412.33,C1528694825,274788.58,263376.26,M1616990902,0.0,0.0,0,0
12,PAYMENT,50858.38,C1185218072,592480.59,541622.21,M1238890664,0.0,0.0,0,0
7,CASH_OUT,471390.8,C54809409,0.0,0.0,C128870695,12498907.14,14079522.95,0,0
17,CASH_IN,31146.37,C1543760818,23739.0,54885.37,C1297107671,13436.0,145694.03,0,0
15,CASH_OUT,276018.27,C101829891,11551.0,0.0,C165146885,0.0,276018.27,0,0
11,PAYMENT,7531.3,C977270612,0.0,0.0,M188697098,0.0,0.0,0,0
9,CASH_OUT,303880.62,C659774164,0.0,0.0,C1877453512,661817.14,598277.47,0,0
14,CASH_OUT,133813.48,C1426116896,57870.0,0.0,C759946758,473138.03,642315.21,0,0
14,TRANSFER,309089.76,C1848692269,0.0,0.0,C120727620,827905.65,1136995.41,0,0
16,PAYMENT,4706.87,C1072010907,0.0,0.0,M1276370106,0.0,0.0,0,0
17,CASH_OUT,239581.37,C272915948,42563.0,0.0,C2127619327,60782.64,300364.01,0,0
13,PAYMENT,8155.16,C2077264990,21343.0,13187.84,M1666878778,0.0,0.0,0,0
7,TRANSFER,352961.29,C997001305,0.0,0.0,C1982828534,1497472.72,1912526.2,0,0
16,CASH_OUT,202270.12,C839694837,0.0,0.0,C1198230991,1419457.31,1388388.98,0,0
11,PAYMENT,6360.59,C1663649590,0.0,0.0,M2112385897,0.0,0.0,0,0
15,CASH_OUT,74854.1,C202525934,0.0,0.0,C882265203,3182083.47,3610804.41,0,0
17,TRANSFER,270124.83,C1039038598,0.0,0.0,C400620746,318774.34,588899.17,0,0
11,PAYMENT,3243.93,C575970838,8512.0,5268.07,M1492063178,0.0,0.0,0,0
16,CASH_OUT,1909.17,C1675758381,0.0,0.0,C674898848,896583.68,687199.38,0,0
14,CASH_OUT,482801.9,C380482458,0.0,0.0,C48976719,1265656.39,1748458.28,0,0
18,CASH_OUT,218866.17,C337968419,11756.0,0.0,C551826096,312129.51,530995.68,0,0
11,PAYMENT,34581.97,C480668888,304245.27,269663.3,M90072159,0.0,0.0,0,0
13,CASH_OUT,149077.55,C1531424423,2054.0,0.0,C817405398,0.0,149077.55,0,0
10,PAYMENT,2360.39,C206696426,0.0,0.0,M1791684992,0.0,0.0,0,0
14,CASH_OUT,196443.64,C1247978974,0.0,0.0,C971523826,642443.08,838886.72,0,0
16,CASH_OUT,138674.51,C1224600382,0.0,0.0,C861720625,5166329.47,5305003.98,0,0
8,PAYMENT,32057.34,C1701503697,97670.3,65612.96,M347906624,0.0,0.0,0,0
11,PAYMENT,1498.57,C739956483,0.0,0.0,M209103973,0.0,0.0,0,0
14,CASH_OUT,463026.06,C215339036,122.0,0.0,C1820012908,29559.63,635488.54,0,0
13,CASH_OUT,142775.93,C190656675,11336.0,0.0,C730035352,1439997.96,1582773.89,0,0
18,CASH_IN,87744.39,C1984395343,5914923.24,6002667.63,C1745451221,251921.02,164176.63,0,0
13,PAYMENT,15737.64,C1694378301,8040.0,0.0,M2112812818,0.0,0.0,0,0
8,CASH_OUT,25851.4,C976763806,106890.0,81038.6,C1360913629,104533.82,7313.81,0,0
14,CASH_OUT,329976.27,C200739757,0.0,0.0,C1840453957,3673065.26,4003041.53,0,0
14,CASH_OUT,102067.67,C801637054,0.0,0.0,C584571253,503696.54,1062140.66,0,0
7,PAYMENT,13331.48,C398411029,259622.93,246291.45,M240854249,0.0,0.0,0,0
10,CASH_OUT,41645.98,C497629173,0.0,0.0,C1451586705,662982.56,720230.52,0,0
13,PAYMENT,11907.63,C1017502850,0.0,0.0,M878434637,0.0,0.0,0,0
1,CASH_IN,66413.56,C1541075662,7197141.06,7263554.62,C1590550415,19341041.88,19169204.93,0,0
15,CASH_OUT,77844.91,C1712659783,78087.0,242.09,C217653894,1489061.54,1566906.44,0,0
8,PAYMENT,3961.45,C646855274,337.0,0.0,M927706019,0.0,0.0,0,0
14,CASH_OUT,345163.44,C81964607,4067.0,0.0,C659632320,49953.01,276284.21,0,0
15,CASH_OUT,385267.83,C2109810847,0.0,0.0,C977993101,4301389.34,4686657.17,0,0
12,CASH_OUT,513030.13,C512116226,194.0,0.0,C1107367383,0.0,403783.3,0,0
13,CASH_IN,252616.76,C1580703688,11649.0,264265.76,C1995995052,192729.81,0.0,0,0
11,CASH_OUT,273211.54,C1435897640,0.0,0.0,C712956349,3681352.45,5126001.02,0,0
9,PAYMENT,8727.73,C1102407881,495996.0,487268.27,M913844368,0.0,0.0,0,0
